time_s_,P_C17_bar_,U_P_C17_bar_,TT_TCJ11_celsius_,U_TT_TCJ11_celsius_,P_1_EMPTY_bar_,P_2_EMPTY_bar_,P_A40_bar_,P_4_EMPTY_bar_,P_5_EMPTY_bar_,P_6_EMPTY_bar_,P_P35_bar_,P_R21_bar_,P_Q21_bar_,P_D14_bar_,P_T14_bar_,P_S14_bar_,P_F10_bar_,P_G7_bar_,P_H7_bar_,P_I7_bar_,U_P_1_EMPTY_bar_,U_P_2_EMPTY_bar_,U_P_A40_bar_,U_P_4_EMPTY_bar_,U_P_5_EMPTY_bar_,U_P_6_EMPTY_bar_,U_P_P35_bar_,U_P_R21_bar_,U_P_Q21_bar_,U_P_D14_bar_,U_P_T14_bar_,U_P_S14_bar_,U_P_F10_bar_,U_P_G7_bar_,U_P_H7_bar_,U_P_I7_bar_,Pratio_1_EMPTY,Pratio_2_EMPTY,Pratio_A40,Pratio_4_EMPTY,Pratio_5_EMPTY,Pratio_6_EMPTY,Pratio_P35,Pratio_R21,Pratio_Q21,Pratio_D14,Pratio_T14,Pratio_S14,Pratio_F10,Pratio_G7,Pratio_H7,Pratio_I7,U_Pratio_1_EMPTY,U_Pratio_2_EMPTY,U_Pratio_A40,U_Pratio_4_EMPTY,U_Pratio_5_EMPTY,U_Pratio_6_EMPTY,U_Pratio_P35,U_Pratio_R21,U_Pratio_Q21,U_Pratio_D14,U_Pratio_T14,U_Pratio_S14,U_Pratio_F10,U_Pratio_G7,U_Pratio_H7,U_Pratio_I7,U_Pratio_H7,U_Pratio_I7
22.990633,1.9853,0.013153,9.603963,0.875551,0,0,1.884767,0,0,0,0.929725,0.568225,0.522496,0.61462,0.711348,0.925979,0.977049,0.985688,0.980182,0.973796,0,0,0.032092,0,0,0,0.025124,0.012511,0.021031,0.011927,0.052507,0.056566,0.01906,0.012216,0.021347,0.012959,0,0,0.949361306,0,0,0,0.468304538,0.286216189,0.263182391,0.309585453,0.358307561,0.46641767,0.492141742,0.496493225,0.493719841,0.490503199,0,0,0.01734536,0,0,0,0.013029796,0.00658093,0.010735901,0.006348133,0.026554212,0.028659496,0.010139128,0.006977257,0.011239053,0.007291665,0.011239053,0.007291665
23.091029,1.976734,0.013625,9.59585,0.875804,0,0,1.876342,0,0,0,0.925845,0.566009,0.52942,0.618918,0.711537,0.921605,0.97541,0.985826,0.979611,0.973155,0,0,0.032627,0,0,0,0.024874,0.012146,0.035368,0.020992,0.053139,0.059502,0.020229,0.019607,0.025335,0.015517,0,0,0.949213197,0,0,0,0.468371061,0.28633544,0.267825615,0.313101308,0.359955867,0.466226108,0.493445249,0.498714546,0.495570471,0.492304478,0,0,0.017754936,0,0,0,0.012990906,0.006453665,0.01798712,0.010836605,0.026996471,0.030272217,0.010783941,0.010497647,0.013263969,0.008551848,0.013263969,0.008551848
23.191425,1.964408,0.012729,9.599258,0.875961,0,0,1.86482,0,0,0,0.919846,0.563009,0.554023,0.627552,0.723393,0.930224,0.981297,0.992712,0.987598,0.980627,0,0,0.032379,0,0,0,0.024708,0.012405,0.027749,0.019728,0.044471,0.052478,0.018963,0.015013,0.021886,0.010112,0,0,0.949303811,0,0,0,0.468256085,0.286604921,0.282030515,0.31946113,0.368249875,0.473539102,0.499538283,0.505349194,0.502745865,0.499197214,0,0,0.017593245,0,0,0,0.012938639,0.006582302,0.014243608,0.010253845,0.022763783,0.026890055,0.010181534,0.008314487,0.011607778,0.00607957,0.011607778,0.00607957
23.291821,1.9544,0.012383,9.582261,0.875448,0,0,1.85419,0,0,0,0.914435,0.560823,0.574589,0.640012,0.720142,0.92089,0.979134,0.995134,0.990988,0.983729,0,0,0.032177,0,0,0,0.025054,0.012318,0.037023,0.027382,0.039861,0.061571,0.026065,0.016346,0.023084,0.014324,0,0,0.948725952,0,0,0,0.467885284,0.286954052,0.293997646,0.32747237,0.368472165,0.471188088,0.500989562,0.509176218,0.507054851,0.503340667,0,0,0.017526906,0,0,0,0.013157591,0.006559698,0.019034774,0.014163241,0.020528702,0.031644926,0.013709123,0.008964329,0.012240427,0.007992898,0.012240427,0.007992898
23.392216,1.945969,0.013327,9.547953,0.875682,0,0,1.846742,0,0,0,0.910498,0.557443,0.554849,0.632378,0.738709,0.938251,0.981742,0.990981,0.985628,0.980426,0,0,0.032625,0,0,0,0.024807,0.012408,0.045501,0.022151,0.056575,0.059815,0.016856,0.018438,0.024273,0.014852,0,0,0.949008951,0,0,0,0.467889262,0.28646037,0.285127358,0.324968178,0.37960985,0.482151052,0.504500329,0.509248092,0.506497277,0.503824059,0,0,0.017981114,0,0,0,0.01314445,0.006671239,0.023463577,0.011598542,0.029188926,0.030914751,0.009325661,0.010096454,0.01294681,0.00837591,0.01294681,0.00837591
23.492612,1.936161,0.012457,9.512338,0.876301,0,0,1.837601,0,0,0,0.905851,0.554633,0.56917,0.636599,0.734352,0.934635,0.986427,0.998276,0.99365,0.987764,0,0,0.032167,0,0,0,0.024697,0.012249,0.029552,0.014617,0.048573,0.050891,0.017947,0.017243,0.023676,0.01381,0,0,0.949095142,0,0,0,0.467859336,0.286460165,0.293968322,0.328794455,0.379282508,0.482725868,0.50947571,0.515595552,0.513206288,0.510166252,0,0,0.017700452,0,0,0,0.013106017,0.006589433,0.015379931,0.007840254,0.025205676,0.026467343,0.009831882,0.009503525,0.01266627,0.007851673,0.01266627,0.007851673
23.593008,1.926575,0.014824,9.483627,0.875742,0,0,1.828132,0,0,0,0.901602,0.551751,0.556399,0.634825,0.76266,0.954708,0.982739,0.987754,0.984235,0.979519,0,0,0.03281,0,0,0,0.024718,0.012528,0.038893,0.014547,0.065371,0.050773,0.019213,0.017967,0.02286,0.011991,0,0,0.948902586,0,0,0,0.467981781,0.286389577,0.288802149,0.329509622,0.395863125,0.49554676,0.510096415,0.51269948,0.510872922,0.508425055,0,0,0.018529373,0,0,0,0.013325757,0.006865964,0.020309575,0.007965013,0.034067641,0.02662843,0.010717192,0.01012594,0.012499794,0.007351356,0.012499794,0.007351356
23.693404,1.914038,0.012544,9.472878,0.875865,0,0,1.81669,0,0,0,0.896619,0.601186,0.744158,0.851214,0.91364,0.999978,0.995036,1.000249,1.001662,0.997665,0,0,0.032219,0,0,0,0.024887,0.06736,0.25044,0.210959,0.117924,0.029716,0.018903,0.018785,0.025288,0.016966,0,0,0.949139986,0,0,0,0.468443678,0.314093033,0.388789564,0.444721578,0.477336396,0.522444173,0.519862197,0.522585758,0.523323988,0.521235733,0,0,0.01794555,0,0,0,0.013359877,0.035252764,0.130868604,0.110255255,0.061689433,0.015898366,0.010447139,0.010394746,0.013649764,0.009499439,0.013649764,0.009499439
23.793799,1.905028,0.012704,9.445351,0.875087,0,0,1.80737,0,0,0,0.892511,0.579401,0.686121,0.753886,0.850509,0.988856,0.998223,1.002346,1.00251,0.997924,0,0,0.032336,0,0,0,0.024642,0.057948,0.215191,0.20868,0.135278,0.034645,0.016027,0.012981,0.022525,0.012118,0,0,0.948736711,0,0,0,0.468502825,0.304143036,0.36016321,0.395734866,0.446454855,0.519076885,0.523993873,0.526158146,0.526244234,0.52383692,0,0,0.018114806,0,0,0,0.013307205,0.030485994,0.112985026,0.109573481,0.071073416,0.01851259,0.009109829,0.007664404,0.012333769,0.007257149,0.012333769,0.007257149
23.894195,1.896901,0.012896,9.408006,0.87682,0,0,1.800385,0,0,0,0.887623,0.615839,0.824808,0.922432,0.945631,1.013683,1.004005,1.007424,1.010531,1.007215,0,0,0.032057,0,0,0,0.024961,0.035121,0.132599,0.033878,0.018237,0.019205,0.018345,0.016186,0.024089,0.014017,0,0,0.949119116,0,0,0,0.467933224,0.324655319,0.434818686,0.486283681,0.498513628,0.534388985,0.529286979,0.531089393,0.532727327,0.530979213,0,0,0.018089615,0,0,0,0.013537911,0.018646028,0.069965439,0.018163062,0.010193975,0.010756509,0.010318768,0.009265319,0.013205487,0.008224019,0.013205487,0.008224019
23.994591,1.887942,0.012869,9.377342,0.875839,0,0,1.791433,0,0,0,0.884161,0.61581,0.861091,0.92319,0.943596,1.012136,1.003849,1.008124,1.011576,1.009099,0,0,0.032327,0,0,0,0.024861,0.03485,0.097894,0.022228,0.018627,0.020066,0.017784,0.016892,0.026092,0.018553,0,0,0.948881375,0,0,0,0.468320001,0.326180571,0.456100346,0.488992776,0.499801371,0.536105452,0.531716017,0.533980387,0.535808833,0.534496822,0,0,0.018303759,0,0,0,0.013549718,0.018592673,0.051945349,0.012236393,0.010437936,0.011239179,0.010092994,0.009659333,0.014294791,0.010480743,0.014294791,0.010480743
24.094987,1.876291,0.012904,9.381651,0.875691,0,0,1.780756,0,0,0,0.879349,0.627922,0.891954,0.923591,0.945932,1.01598,1.007342,1.012618,1.017086,1.014014,0,0,0.032545,0,0,0,0.024683,0.020633,0.052406,0.020519,0.018596,0.018398,0.01903,0.016852,0.024456,0.015776,0,0,0.949083058,0,0,0,0.468663443,0.334661308,0.475381484,0.492242941,0.504149943,0.541483171,0.536879407,0.539691338,0.542072632,0.540435359,0,0,0.018532868,0,0,0,0.013544314,0.011234975,0.028121332,0.011447939,0.010500025,0.010488864,0.010793544,0.009718268,0.013556894,0.009192948,0.013556894,0.009192948
24.195383,1.866838,0.012517,9.360677,0.875957,0,0,1.771441,0,0,0,0.874424,0.648318,0.926548,0.935422,0.95067,1.019298,1.010074,1.015409,1.019226,1.016421,0,0,0.032365,0,0,0,0.02459,0.022389,0.033812,0.017552,0.011332,0.016541,0.016388,0.014415,0.022263,0.011772,0,0,0.948899155,0,0,0,0.468398436,0.347281339,0.496319445,0.501072937,0.509240759,0.546002385,0.54106141,0.543919183,0.545963817,0.544461276,0,0,0.018467362,0,0,0,0.013541231,0.012216959,0.018415086,0.009984226,0.006964558,0.009586947,0.00949855,0.008539522,0.012474701,0.007286316,0.012474701,0.007286316
24.295778,1.858199,0.012573,9.318488,0.87564,0,0,1.764009,0,0,0,0.870354,0.64503,0.927774,0.933052,0.947304,1.017804,1.008503,1.013878,1.016501,1.013741,0,0,0.032417,0,0,0,0.024936,0.031752,0.051606,0.033433,0.021317,0.022212,0.021536,0.022768,0.030681,0.022134,0,0,0.949311134,0,0,0,0.468385786,0.347126438,0.499286675,0.50212706,0.509796852,0.547736814,0.54273143,0.545624016,0.547035597,0.545550288,0,0,0.018590313,0,0,0,0.013788596,0.017248179,0.027976771,0.018310123,0.01197923,0.012514858,0.012157587,0.012796826,0.016920938,0.012470384,0.016920938,0.012470384
24.396174,1.84905,0.012639,9.274625,0.876006,0,0,1.754655,0,0,0,0.866048,0.659708,0.935123,0.9464,0.952595,1.024345,1.014239,1.019561,1.024136,1.021728,0,0,0.031941,0,0,0,0.024664,0.018336,0.024553,0.019381,0.011193,0.017118,0.015478,0.013751,0.022366,0.012754,0,0,0.948949461,0,0,0,0.468374571,0.356782131,0.505731592,0.511830399,0.515180769,0.553984479,0.548518969,0.551397204,0.553871448,0.552569157,0,0,0.018451955,0,0,0,0.013717573,0.010211922,0.013721303,0.011050062,0.007003151,0.010002232,0.009172113,0.008337349,0.012674584,0.00786402,0.012674584,0.00786402
24.49657,1.838296,0.012385,9.279715,0.87536,0,0,1.744718,0,0,0,0.861972,0.670183,0.936254,0.955839,0.957532,1.027627,1.020009,1.02698,1.030836,1.026593,0,0,0.032215,0,0,0,0.024798,0.021588,0.019695,0.025225,0.014365,0.018578,0.016981,0.014919,0.023537,0.013745,0,0,0.949095249,0,0,0,0.468897283,0.364567513,0.509305357,0.519959245,0.520880206,0.559010627,0.554866572,0.558658671,0.560756266,0.55844815,0,0,0.018654504,0,0,0,0.01385463,0.011997591,0.011249789,0.01416204,0.008566118,0.01078505,0.009965107,0.008945965,0.013349445,0.008370279,0.013349445,0.008370279
24.596966,1.830485,0.01274,9.283312,0.876142,0,0,1.737681,0,0,0,0.857511,0.665072,0.928629,0.94883,0.953718,1.027736,1.020211,1.025101,1.029514,1.026896,0,0,0.03208,0,0,0,0.024777,0.032268,0.023911,0.027652,0.017666,0.017212,0.016264,0.01337,0.022391,0.012757,0,0,0.949300868,0,0,0,0.468461091,0.36333103,0.507313089,0.518348962,0.521019293,0.561455571,0.557344638,0.560016061,0.562426898,0.560996676,0,0,0.018729469,0,0,0,0.013922902,0.017808566,0.013531443,0.015531191,0.010309769,0.010182624,0.009694934,0.008278964,0.012843342,0.007988405,0.012843342,0.007988405
24.697361,1.822442,0.013005,9.273617,0.875788,0,0,1.730381,0,0,0,0.854329,0.687264,0.942214,0.963668,0.958377,1.031594,1.02225,1.028094,1.031521,1.029312,0,0,0.03288,0,0,0,0.024872,0.021977,0.020812,0.021149,0.013715,0.018282,0.016496,0.013819,0.02247,0.014171,0,0,0.949484812,0,0,0,0.468782546,0.37711159,0.517006303,0.528778419,0.525875172,0.566050387,0.560923201,0.564129887,0.566010331,0.564798221,0,0,0.019272052,0,0,0,0.014051629,0.012355714,0.012001011,0.01220282,0.008409362,0.010814308,0.009897142,0.00858504,0.012974334,0.008758299,0.012974334,0.008758299
24.797757,1.811823,0.012657,9.267904,0.875574,0,0,1.719103,0,0,0,0.849796,0.695594,0.94263,0.970493,0.959696,1.031334,1.023338,1.029241,1.034461,1.031243,0,0,0.032405,0,0,0,0.024736,0.018543,0.019161,0.015827,0.010768,0.016532,0.015157,0.012225,0.02097,0.010699,0,0,0.948825023,0,0,0,0.469028156,0.383919401,0.520266052,0.535644486,0.529685295,0.569224477,0.564811243,0.568069287,0.570950363,0.569174252,0,0,0.019074018,0,0,0,0.014040217,0.01058002,0.011182634,0.009503105,0.007000959,0.009953346,0.009249407,0.007827833,0.012241952,0.007118976,0.012241952,0.007118976
24.898153,1.801784,0.013572,9.264264,0.875497,0,0,1.710416,0,0,0,0.848454,0.719543,0.937332,0.975958,0.961478,1.033629,1.024358,1.030067,1.036483,1.032018,0,0,0.032487,0,0,0,0.02481,0.030873,0.019672,0.027179,0.014431,0.0186,0.016002,0.012512,0.021054,0.011831,0,0,0.949290259,0,0,0,0.470896622,0.399350311,0.5202244,0.541662042,0.533625562,0.573669763,0.568524307,0.571692833,0.575253749,0.572775649,0,0,0.019396601,0,0,0,0.014219205,0.017396729,0.011599987,0.01562655,0.00896133,0.011191027,0.00985976,0.008171077,0.01246263,0.00785687,0.01246263,0.00785687
24.998549,1.793249,0.012209,9.240362,0.875417,0,0,1.701612,0,0,0,0.842991,0.71588,0.931527,0.973719,0.963328,1.03865,1.031641,1.038456,1.043362,1.040398,0,0,0.032226,0,0,0,0.024663,0.019857,0.019722,0.021474,0.014358,0.016971,0.01793,0.015158,0.022828,0.012755,0,0,0.948898898,0,0,0,0.470091437,0.399208364,0.519463276,0.54299152,0.537197009,0.5792001,0.575291552,0.579091916,0.581827733,0.580174867,0,0,0.019096702,0,0,0,0.014120738,0.01140188,0.011552582,0.012532569,0.008802488,0.010252524,0.010738402,0.009327082,0.013332054,0.008135991,0.013332054,0.008135991
25.098945,1.782998,0.012199,9.227542,0.87611,0,0,1.691759,0,0,0,0.839497,0.737159,0.936701,0.989201,0.969246,1.043198,1.034619,1.04143,1.046456,1.042858,0,0,0.031861,0,0,0,0.02435,0.023985,0.018578,0.020978,0.014897,0.017734,0.015418,0.012782,0.02263,0.011772,0,0,0.948828322,0,0,0,0.470834516,0.413437929,0.525351683,0.554796472,0.543604648,0.585080858,0.580269299,0.58408927,0.586908118,0.584890168,0,0,0.019011997,0,0,0,0.014031562,0.013746251,0.011022075,0.012362732,0.009145458,0.0107215,0.009515064,0.008207439,0.013312178,0.00772043,0.013312178,0.00772043
25.19934,1.776441,0.012094,9.213138,0.876228,0,0,1.685689,0,0,0,0.835221,0.724419,0.927917,0.978916,0.965959,1.041916,1.034913,1.042034,1.046939,1.043314,0,0,0.03144,0,0,0,0.024821,0.019568,0.020469,0.020657,0.013227,0.017397,0.016929,0.015049,0.023179,0.011706,0,0,0.948913586,0,0,0,0.470165347,0.407792322,0.522346084,0.551054609,0.543760812,0.586518775,0.582576624,0.5865852,0.589346339,0.587305742,0,0,0.018840495,0,0,0,0.014334272,0.011359754,0.012058753,0.012218504,0.008315284,0.010575939,0.010322126,0.00936552,0.013650954,0.00770776,0.013650954,0.00770776
25.299736,1.767278,0.013887,9.202018,0.875115,0,0,1.677133,0,0,0,0.835708,0.767507,0.934239,0.999066,0.975004,1.045873,1.038742,1.044148,1.048925,1.045579,0,0,0.031957,0,0,0,0.02484,0.026733,0.018196,0.014393,0.01181,0.016523,0.015188,0.012399,0.021643,0.012104,0,0,0.948992179,0,0,0,0.47287863,0.434287645,0.528631602,0.565313437,0.551698148,0.5917988,0.587763781,0.590822723,0.59352575,0.591632443,0,0,0.019559862,0,0,0,0.014538387,0.015506812,0.011102422,0.009276856,0.007965592,0.010442048,0.009756436,0.008412858,0.013104523,0.008277737,0.013104523,0.008277737
25.400132,1.757501,0.01236,9.207029,0.875487,0,0,1.667641,0,0,0,0.831805,0.787244,0.936816,1.003659,0.977857,1.049788,1.042428,1.049608,1.052279,1.049502,0,0,0.032756,0,0,0,0.024793,0.022347,0.018513,0.014751,0.014308,0.017424,0.014982,0.011861,0.022079,0.012401,0,0,0.948870584,0,0,0,0.473288493,0.447933742,0.533038673,0.571071652,0.55639058,0.597318579,0.593130815,0.597216161,0.598735932,0.597155848,0,0,0.019796447,0,0,0,0.01449432,0.013099631,0.011180867,0.009304568,0.009032644,0.01076733,0.009490457,0.007948996,0.013249617,0.008211247,0.013249617,0.008211247
25.500528,1.749721,0.012428,9.197739,0.876221,0,0,1.660684,0,0,0,0.828452,0.775271,0.93255,0.998432,0.976228,1.049273,1.041535,1.048883,1.054128,1.051991,0,0,0.032067,0,0,0,0.024788,0.023769,0.018265,0.016316,0.014331,0.017243,0.016567,0.016392,0.023749,0.0133,0,0,0.949113602,0,0,0,0.473476629,0.44308264,0.532970685,0.570623545,0.557933522,0.599680178,0.595257758,0.599457285,0.602454906,0.601233568,0,0,0.019527485,0,0,0,0.014560531,0.013944241,0.011104032,0.010167658,0.0090988,0.010735837,0.010369482,0.010290545,0.014231584,0.008718677,0.014231584,0.008718677
25.600923,1.740104,0.012645,9.195715,0.875092,0,0,1.651927,0,0,0,0.826639,0.782345,0.93524,1.000556,0.978706,1.05179,1.044007,1.050972,1.056587,1.053551,0,0,0.032666,0,0,0,0.02549,0.021106,0.019836,0.014474,0.012765,0.016192,0.015534,0.012806,0.021245,0.012024,0,0,0.949326592,0,0,0,0.475051491,0.449596691,0.537462129,0.574997816,0.562441095,0.604440884,0.599968163,0.603970797,0.607197616,0.605452892,0,0,0.019999871,0,0,0,0.015049819,0.012561476,0.012049832,0.009308403,0.008397518,0.01028977,0.009934817,0.008568695,0.012981904,0.00819174,0.012981904,0.00819174
25.701319,1.731686,0.012359,9.194769,0.875792,0,0,1.642534,0,0,0,0.824177,0.798634,0.93695,1.005059,0.980607,1.054582,1.04823,1.054132,1.059383,1.056371,0,0,0.032488,0,0,0,0.025335,0.02559,0.025283,0.0164,0.015334,0.017658,0.015234,0.01181,0.021485,0.012396,0,0,0.948517225,0,0,0,0.475939056,0.461188691,0.541062294,0.580393328,0.566272985,0.608991468,0.605323367,0.608731606,0.611763911,0.610024566,0,0,0.019944883,0,0,0,0.015019396,0.015139637,0.015102253,0.010336797,0.00973364,0.011084656,0.009800754,0.008086181,0.013152812,0.008378354,0.013152812,0.008378354
25.801715,1.723386,0.011991,9.174171,0.876292,0,0,1.636241,0,0,0,0.821167,0.810134,0.93822,1.007056,0.982507,1.056722,1.04962,1.057522,1.063439,1.059955,0,0,0.032031,0,0,0,0.025531,0.027479,0.01943,0.017592,0.014476,0.01703,0.01606,0.013392,0.022642,0.013015,0,0,0.949433847,0,0,0,0.476484664,0.470082732,0.544405026,0.584347326,0.570102693,0.613166174,0.609045217,0.613630376,0.617063734,0.615042132,0,0,0.019725152,0,0,0,0.01518087,0.016276781,0.011893619,0.01098772,0.009289249,0.010763339,0.010237123,0.008866419,0.013821824,0.008680175,0.013821824,0.008680175
25.902111,1.716698,0.012705,9.132519,0.875423,0,0,1.629296,0,0,0,0.822905,0.824438,0.945662,1.011316,0.984817,1.058134,1.049432,1.05749,1.062526,1.060173,0,0,0.031992,0,0,0,0.025096,0.025397,0.018908,0.016098,0.013471,0.017516,0.015302,0.012592,0.022125,0.012906,0,0,0.949087143,0,0,0,0.479353387,0.48024638,0.550861013,0.589105364,0.573669335,0.616377487,0.611308454,0.616002349,0.618935887,0.617565233,0,0,0.019915554,0,0,0,0.015043064,0.015215054,0.011744465,0.010341292,0.008921965,0.011176614,0.00999605,0.008636334,0.01367793,0.008798216,0.01367793,0.008798216
26.002507,1.707335,0.012495,9.118372,0.87528,0,0,1.619641,0,0,0,0.82173,0.833582,0.950952,1.015127,0.986476,1.060433,1.051848,1.060163,1.065924,1.062572,0,0,0.031834,0,0,0,0.026587,0.037054,0.020178,0.016166,0.013627,0.018291,0.016877,0.014637,0.023359,0.013022,0,0,0.948636911,0,0,0,0.481293946,0.488235759,0.556980323,0.594568143,0.577787019,0.621104236,0.616075931,0.620946094,0.624320359,0.622357065,0,0,0.019896001,0,0,0,0.015965613,0.021994998,0.012501623,0.010420528,0.009032363,0.011637611,0.010864694,0.009702968,0.014424324,0.008883556,0.014424324,0.008883556
26.102902,1.6992,0.012449,9.14013,0.875665,0,0,1.612853,0,0,0,0.817352,0.842534,0.948782,1.015396,0.9887,1.063144,1.055551,1.063992,1.069519,1.065144,0,0,0.031829,0,0,0,0.025855,0.028634,0.022323,0.01778,0.014464,0.019328,0.01935,0.017195,0.023829,0.014999,0,0,0.949183734,0,0,0,0.481021657,0.495841573,0.558369821,0.597572976,0.581862053,0.625673258,0.621204685,0.626172316,0.629425024,0.626850282,0,0,0.019980942,0,0,0,0.015618765,0.017238573,0.013759547,0.011342723,0.00952003,0.012263672,0.012263494,0.011110785,0.014762389,0.009950332,0.014762389,0.009950332
26.203298,1.690871,0.012051,9.173761,0.875087,0,0,1.604169,0,0,0,0.81911,0.856599,0.954985,1.020711,0.991419,1.066439,1.058507,1.06487,1.07042,1.067804,0,0,0.032092,0,0,0,0.026807,0.03203,0.027395,0.024402,0.016477,0.018526,0.015674,0.012307,0.022026,0.012763,0,0,0.948723469,0,0,0,0.484430805,0.506602219,0.564788798,0.603659889,0.586336273,0.630703939,0.626012866,0.629776015,0.633058347,0.631511215,0,0,0.020148047,0,0,0,0.016225547,0.019283929,0.016694264,0.015059272,0.010602916,0.011842734,0.010287621,0.008551194,0.013785668,0.008788208,0.013785668,0.008788208
26.303694,1.681748,0.012608,9.18506,0.875448,0,0,1.596413,0,0,0,0.820412,0.872969,0.965924,1.027386,0.997132,1.068317,1.060038,1.067656,1.072674,1.069586,0,0,0.031686,0,0,0,0.025915,0.019405,0.019821,0.015618,0.011977,0.016395,0.016271,0.012704,0.021648,0.0124,0,0,0.949258153,0,0,0,0.487832898,0.51908431,0.574357157,0.610903655,0.592914039,0.635242022,0.630319168,0.634848979,0.637832779,0.635996594,0,0,0.020140327,0,0,0,0.015837619,0.012177161,0.012547897,0.010354695,0.008395113,0.010849844,0.010767395,0.008928373,0.0137318,0.008780632,0.0137318,0.008780632
26.40409,1.674672,0.012398,9.161332,0.875967,0,0,1.588756,0,0,0,0.820709,0.87135,0.965989,1.024455,0.994431,1.067487,1.058224,1.065943,1.071679,1.069155,0,0,0.032062,0,0,0,0.026241,0.020578,0.019983,0.016077,0.014116,0.017836,0.01585,0.012206,0.021952,0.012657,0,0,0.948696819,0,0,0,0.490071489,0.520310843,0.576822805,0.611734716,0.593806429,0.637430494,0.631899261,0.636508522,0.639933671,0.63842651,0,0,0.020392863,0,0,0,0.016083885,0.012877396,0.012673602,0.010614703,0.009506607,0.011649094,0.010557564,0.008679207,0.013938099,0.008914085,0.013938099,0.008914085
26.504485,1.668009,0.012078,9.130526,0.875677,0,0,1.582324,0,0,0,0.819869,0.875805,0.965866,1.027262,0.997552,1.072406,1.064767,1.07371,1.079824,1.075575,0,0,0.032025,0,0,0,0.02745,0.022741,0.026491,0.019651,0.014085,0.017837,0.015044,0.012309,0.022289,0.012169,0,0,0.948630373,0,0,0,0.491525525,0.525060117,0.579053231,0.615861185,0.598049531,0.642925788,0.638346076,0.643707558,0.647373006,0.644825657,0,0,0.020391307,0,0,0,0.016837215,0.014153811,0.016425965,0.012596869,0.009489856,0.011663002,0.010134592,0.008728225,0.014160994,0.00866174,0.014160994,0.00866174
26.604881,1.657928,0.013294,9.130882,0.875979,0,0,1.573158,0,0,0,0.816261,0.893434,0.971719,1.031215,1.000444,1.073609,1.064435,1.072247,1.07829,1.075698,0,0,0.032313,0,0,0,0.025511,0.020837,0.020237,0.014941,0.012082,0.016618,0.015353,0.012355,0.021198,0.010872,0,0,0.948869915,0,0,0,0.492338027,0.538885886,0.586104463,0.621990219,0.603430306,0.64756069,0.642027277,0.646739183,0.650384094,0.648820697,0,0,0.020922437,0,0,0,0.015885633,0.013290159,0.013079678,0.010299881,0.008747463,0.011288443,0.010595124,0.009078895,0.013808497,0.008370676,0.013808497,0.008370676
26.705277,1.651197,0.012334,9.160118,0.875078,0,0,1.567975,0,0,0,0.822533,0.911644,0.983743,1.038518,1.006065,1.080019,1.071481,1.079333,1.084294,1.081098,0,0,0.032273,0,0,0,0.026774,0.023472,0.019654,0.014315,0.011074,0.017021,0.015751,0.01252,0.021331,0.011085,0,0,0.949598988,0,0,0,0.498143468,0.552110984,0.595775671,0.628948575,0.609294348,0.654082463,0.648911668,0.653667006,0.656671493,0.654735928,0,0,0.020792538,0,0,0,0.016636374,0.014801305,0.012707619,0.009860609,0.008105132,0.011407536,0.010700024,0.009018503,0.013818409,0.008305873,0.013818409,0.008305873
26.805673,1.643122,0.012099,9.183716,0.876001,0,0,1.559266,0,0,0,0.823507,0.916168,0.987329,1.041321,1.007846,1.08093,1.07371,1.080519,1.0856,1.081791,0,0,0.032146,0,0,0,0.026311,0.019792,0.019696,0.014185,0.011784,0.01699,0.015305,0.012907,0.02182,0.013194,0,0,0.948965445,0,0,0,0.501184331,0.557577587,0.600885996,0.633745394,0.613372592,0.657851334,0.65345726,0.657601201,0.660693485,0.658375337,0,0,0.020774412,0,0,0,0.01643257,0.012725854,0.012777462,0.009813484,0.008475402,0.011418484,0.010483977,0.009227704,0.014142688,0.009379784,0.014142688,0.009379784
