Time_Iter,Outer_Iter,Inner_Iter,rms[Rho],rms[RhoU],rms[RhoV],rms[RhoE],rms[nu],
,0,0,2651,-2.738765173,-0.6484483961,-0.7990205913,3.358143861,-6.862746702
,0,0,2652,-2.738918261,-0.6487794972,-0.8003854524,3.357981129,-6.862714553
,0,0,2653,-2.738913624,-0.6487281275,-0.8002159892,3.357986007,-6.862682399
,0,0,2654,-2.738931055,-0.6487609343,-0.8006197495,3.357966875,-6.862650254
,0,0,2655,-2.738785241,-0.6486630413,-0.8001423946,3.358122262,-6.862618082
,0,0,2656,-2.738759156,-0.6481627552,-0.7989524916,3.358150627,-6.862585907
,0,0,2657,-2.738930689,-0.648837023,-0.8006685817,3.357966948,-6.862553722
,0,0,2658,-2.738866473,-0.6486100585,-0.7994261329,3.358037779,-6.862521548
,0,0,2659,-2.738869651,-0.6487921331,-0.7998647322,3.358035365,-6.862489349
,0,0,2660,-2.738782776,-0.6482153461,-0.7979487483,3.358128309,-6.862457129
,0,0,2661,-2.738700478,-0.6480701407,-0.7973033838,3.358209807,-6.8624249
,0,0,2662,-2.739021155,-0.6490929825,-0.8012713257,3.357872453,-6.862392676
,0,0,2663,-2.738946487,-0.6493365867,-0.8023084673,3.357950411,-6.862360419
,0,0,2664,-2.739152868,-0.6498290544,-0.8042130359,3.357730414,-6.862328199
,0,0,2665,-2.739153867,-0.6496402291,-0.8034103405,3.357729598,-6.862295965
,0,0,2666,-2.739014631,-0.6488689684,-0.8000920688,3.357879157,-6.862263718
,0,0,2667,-2.738841715,-0.6488407039,-0.7996648812,3.358055735,-6.862231474
,0,0,2668,-2.738913898,-0.6488606988,-0.8000584913,3.357983532,-6.86219923
,0,0,2669,-2.738910551,-0.6488200668,-0.800095975,3.35798587,-6.862166988
,0,0,2670,-2.739090576,-0.6492937243,-0.8018780596,3.357792373,-6.862134715
,0,0,2671,-2.738916409,-0.6489482797,-0.8000557319,3.357978509,-6.862102454
,0,0,2672,-2.738924053,-0.6490343878,-0.8007875415,3.357963393,-6.862070216
,0,0,2673,-2.738876903,-0.6487967634,-0.7999549738,3.358016959,-6.862037975
,0,0,2674,-2.739051117,-0.6490785893,-0.800701432,3.357832122,-6.862005718
,0,0,2675,-2.738896222,-0.6488440998,-0.7992270134,3.35799682,-6.861973419
,0,0,2676,-2.738956503,-0.6489363743,-0.7998055175,3.357931185,-6.861941121
,0,0,2677,-2.738919437,-0.6488380506,-0.7996228629,3.357969122,-6.861908832
,0,0,2678,-2.73902517,-0.6491163407,-0.8010823442,3.357855086,-6.861876527
,0,0,2679,-2.738902232,-0.6490073505,-0.8002929424,3.357984486,-6.861844226
,0,0,2680,-2.738971681,-0.6490337659,-0.8004377431,3.357910402,-6.86181193
,0,0,2681,-2.738949385,-0.6490012963,-0.80024693,3.357932682,-6.861779604
,0,0,2682,-2.739073975,-0.6491726238,-0.8009613324,3.357797179,-6.861747281
,0,0,2683,-2.738796513,-0.6488714328,-0.7987834713,3.358094702,-6.861714936
,0,0,2684,-2.738866188,-0.6488973289,-0.799062273,3.35801892,-6.861682604
,0,0,2685,-2.738913255,-0.649034596,-0.7997202032,3.357968251,-6.861650277
,0,0,2686,-2.739031158,-0.6492471208,-0.8011042228,3.357840809,-6.86161793
,0,0,2687,-2.738870632,-0.6490876493,-0.7996601876,3.358011408,-6.861585561
,0,0,2688,-2.738933226,-0.6491008849,-0.7998086311,3.357944566,-6.8615532
,0,0,2689,-2.739000083,-0.6489372917,-0.7994975964,3.357873244,-6.861520827
,0,0,2690,-2.739127543,-0.6492282669,-0.8009320591,3.357736085,-6.861488443
,0,0,2691,-2.739070227,-0.6490909473,-0.8001763644,3.357798147,-6.861456048
,0,0,2692,-2.739040645,-0.6490557439,-0.7998597572,3.357830164,-6.861423619
,0,0,2693,-2.739027493,-0.6490531811,-0.7999592621,3.35784337,-6.861391202
,0,0,2694,-2.739102008,-0.649246739,-0.8007923863,3.357764375,-6.861358775
,0,0,2695,-2.739007991,-0.6490920018,-0.7996235714,3.357865725,-6.861326353
,0,0,2696,-2.73900863,-0.6490190056,-0.7993197607,3.357864918,-6.86129393
,0,0,2697,-2.738883362,-0.6484417598,-0.7971555803,3.357998843,-6.861261515
,0,0,2698,-2.738976906,-0.6486429724,-0.7978900175,3.357898635,-6.861229086
,0,0,2699,-2.738902159,-0.6484700876,-0.7972188958,3.357977578,-6.861196634
,0,0,2700,-2.739096647,-0.6493836433,-0.8002729546,3.357769739,-6.86116417
,0,0,2701,-2.739248454,-0.6497969653,-0.8021664717,3.357606273,-6.861131681
,0,0,2702,-2.739319268,-0.6501205749,-0.8034781233,3.357529244,-6.86109918
,0,0,2703,-2.739275175,-0.6500425687,-0.8031710018,3.357574776,-6.861066679
,0,0,2704,-2.739101871,-0.6493297349,-0.800427873,3.357758887,-6.861034155
,0,0,2705,-2.739084862,-0.6492427588,-0.7999310111,3.357777993,-6.861001628
,0,0,2706,-2.739091809,-0.6492297939,-0.8000841959,3.357771175,-6.860969129
,0,0,2707,-2.739055861,-0.6492199428,-0.7999126881,3.357809852,-6.860936608
,0,0,2708,-2.739156096,-0.6495266738,-0.8010413397,3.357703224,-6.860904067
,0,0,2709,-2.739117449,-0.6492726736,-0.7998961443,3.357745015,-6.860871523
,0,0,2710,-2.739102447,-0.6492375219,-0.7994942062,3.357761557,-6.86083897
,0,0,2711,-2.739040913,-0.6491282461,-0.7992583054,3.357826673,-6.860806392
,0,0,2712,-2.739132666,-0.6494577975,-0.8009190562,3.357727967,-6.860773801
,0,0,2713,-2.73912169,-0.6492979414,-0.7999041301,3.357740102,-6.860741242
,0,0,2714,-2.739142452,-0.6493481527,-0.7999651701,3.357718324,-6.860708684
,0,0,2715,-2.739053951,-0.6491580879,-0.7991025628,3.357812643,-6.860676103
,0,0,2716,-2.739092534,-0.6493521457,-0.800062749,3.357771568,-6.860643504
,0,0,2717,-2.739124304,-0.6492978093,-0.7996626846,3.35773879,-6.860610888
,0,0,2718,-2.739134043,-0.6493103187,-0.7997955557,3.357728042,-6.860578257
,0,0,2719,-2.739067763,-0.6492501655,-0.7993335862,3.357799216,-6.860545602
,0,0,2720,-2.739151317,-0.6495090498,-0.800726766,3.357709372,-6.860512946
,0,0,2721,-2.739101077,-0.6493056032,-0.7998535709,3.357763335,-6.860480304
,0,0,2722,-2.739146835,-0.6493465646,-0.7995279805,3.357716453,-6.860447631
,0,0,2723,-2.739101855,-0.6493951107,-0.7993697811,3.357765076,-6.860414945
,0,0,2724,-2.739153676,-0.6494800246,-0.8002369204,3.357710042,-6.860382244
,0,0,2725,-2.739155293,-0.6494204753,-0.8001141066,3.357708512,-6.860349529
,0,0,2726,-2.739136806,-0.6494096662,-0.7997954244,3.357728578,-6.860316792
,0,0,2727,-2.739033991,-0.6492041741,-0.7989161879,3.357839412,-6.860284003
,0,0,2728,-2.739164743,-0.6494520432,-0.7995787497,3.357701751,-6.860251242
,0,0,2729,-2.739176892,-0.649392707,-0.7992292483,3.357689462,-6.86021849
,0,0,2730,-2.739157199,-0.649406854,-0.7998414156,3.357709479,-6.860185741
,0,0,2731,-2.739014494,-0.6492656716,-0.7991584573,3.35786252,-6.860152979
,0,0,2732,-2.739169815,-0.6496069726,-0.800724359,3.357697585,-6.860120223
,0,0,2733,-2.739170389,-0.6493952127,-0.7995284601,3.357698322,-6.860087446
,0,0,2734,-2.739165572,-0.6493854048,-0.7994369313,3.357703209,-6.860054666
,0,0,2735,-2.739041818,-0.6493193668,-0.7990432237,3.357835198,-6.860021854
,0,0,2736,-2.73913706,-0.6494729383,-0.7996366655,3.357733236,-6.859989012
,0,0,2737,-2.739179001,-0.6494255438,-0.7992085593,3.357688547,-6.859956175
,0,0,2738,-2.739184099,-0.6494718059,-0.7998317614,3.357681412,-6.859923348
,0,0,2739,-2.739014218,-0.6493195011,-0.7991122852,3.357861854,-6.859890502
,0,0,2740,-2.739180143,-0.6495996834,-0.8002047414,3.357685453,-6.859857642
,0,0,2741,-2.73912296,-0.6492999276,-0.7987754411,3.357746916,-6.859824767
,0,0,2742,-2.739186108,-0.6494669229,-0.7994987889,3.35767864,-6.859791865
,0,0,2743,-2.738888184,-0.6487131757,-0.7961904753,3.357996024,-6.85975894
,0,0,2744,-2.739011959,-0.648935561,-0.7973973411,3.357861742,-6.859726041
,0,0,2745,-2.73897674,-0.6487788149,-0.7968103514,3.357897742,-6.859693123
,0,0,2746,-2.739224795,-0.6496984739,-0.8001075654,3.357630841,-6.859660183
,0,0,2747,-2.739218717,-0.6500182402,-0.8013565909,3.357635749,-6.859627198
,0,0,2748,-2.739362168,-0.6503917482,-0.8030913981,3.357480786,-6.859594231
,0,0,2749,-2.739404489,-0.6504314839,-0.8033968349,3.357434421,-6.859561274
,0,0,2750,-2.739237456,-0.6496367113,-0.8006587296,3.357609809,-6.859528318
,0,0,2751,-2.739075749,-0.6494833338,-0.7992172227,3.357780525,-6.859495381
,0,0,2752,-2.739126783,-0.6494773799,-0.7994044059,3.357723148,-6.859462425
,0,0,2753,-2.739107184,-0.6493423439,-0.7989617369,3.357742589,-6.859429443
,0,0,2754,-2.739238733,-0.6496275167,-0.8002864865,3.357599655,-6.85939648
,0,0,2755,-2.739067576,-0.6494149543,-0.799256746,3.357779894,-6.85936347
,0,0,2756,-2.739092466,-0.6494364245,-0.7995141061,3.357748308,-6.85933043
,0,0,2757,-2.739095096,-0.6493720609,-0.7991090659,3.35774488,-6.859297425
,0,0,2758,-2.739215859,-0.6496149617,-0.8002892736,3.357611718,-6.859264417
,0,0,2759,-2.739033443,-0.6493808964,-0.7991726092,3.35780503,-6.859231372
,0,0,2760,-2.739094394,-0.6494123572,-0.7991490061,3.357738276,-6.859198345
,0,0,2761,-2.739063715,-0.649271369,-0.7985897815,3.357770574,-6.859165298
,0,0,2762,-2.739170341,-0.6495259725,-0.799731534,3.357655133,-6.859132216
,0,0,2763,-2.739015495,-0.6493374034,-0.7988448698,3.357818564,-6.859099121
,0,0,2764,-2.739075169,-0.6494097992,-0.7993226605,3.357752986,-6.859066045
,0,0,2765,-2.739032683,-0.6492723565,-0.7989211575,3.357796569,-6.859032943
,0,0,2766,-2.739169433,-0.6495794928,-0.8002160479,3.357649209,-6.858999824
,0,0,2767,-2.738983703,-0.6493113979,-0.7989098602,3.35784573,-6.858966686
,0,0,2768,-2.739054522,-0.6493489671,-0.7987427672,3.35777008,-6.858933545
,0,0,2769,-2.739084034,-0.6494489619,-0.7988837982,3.357738411,-6.858900377
,0,0,2770,-2.739008411,-0.6489277165,-0.7973607393,3.357818586,-6.858867194
,0,0,2771,-2.738798112,-0.6486155064,-0.7958502479,3.358042292,-6.858834007
,0,0,2772,-2.73906277,-0.6495848725,-0.7996907901,3.35775792,-6.858800788
,0,0,2773,-2.739295596,-0.6503847468,-0.8029138834,3.357508106,-6.858767567
,0,0,2774,-2.739251498,-0.6500144643,-0.8015643412,3.357555035,-6.858734364
,0,0,2775,-2.739070521,-0.6496793072,-0.7997156042,3.35774771,-6.858701181
,0,0,2776,-2.739098661,-0.6496783226,-0.799860716,3.357716498,-6.858667955
,0,0,2777,-2.73918052,-0.6499501377,-0.8011253501,3.357628511,-6.858634692
,0,0,2778,-2.739198087,-0.6498659554,-0.8011347699,3.357609584,-6.858601434
,0,0,2779,-2.739004681,-0.6495668604,-0.7993294896,3.357815684,-6.858568165
,0,0,2780,-2.739059009,-0.6495985386,-0.799385184,3.357757241,-6.858534898
,0,0,2781,-2.739041342,-0.6494645141,-0.7988668418,3.357775593,-6.85850161
,0,0,2782,-2.739139473,-0.6496698757,-0.8000445532,3.357669931,-6.858468294
,0,0,2783,-2.738990822,-0.6495295495,-0.7991776587,3.35782687,-6.858435009
,0,0,2784,-2.739021363,-0.6495566735,-0.7991059957,3.35779329,-6.858401732
,0,0,2785,-2.739017654,-0.6494626592,-0.798799255,3.357796398,-6.858368418
,0,0,2786,-2.739127217,-0.64969939,-0.8000660731,3.357677921,-6.8583351
,0,0,2787,-2.738963982,-0.6495100156,-0.7990745264,3.357850435,-6.858301775
,0,0,2788,-2.739041823,-0.6495838326,-0.7989388289,3.357767032,-6.858268401
,0,0,2789,-2.739009888,-0.6495106095,-0.7986651077,3.357799557,-6.858235015
,0,0,2790,-2.739149117,-0.649720333,-0.7997540374,3.357649588,-6.858201646
,0,0,2791,-2.738974583,-0.649503299,-0.7985007604,3.357834165,-6.858168286
,0,0,2792,-2.739044199,-0.649644731,-0.799262165,3.357758133,-6.858134889
,0,0,2793,-2.739057081,-0.6496751596,-0.7996112321,3.357743159,-6.858101498
,0,0,2794,-2.739136872,-0.6498166011,-0.8006160616,3.357656357,-6.858068101
,0,0,2795,-2.739006782,-0.649686011,-0.79908976,3.357795832,-6.85803471
,0,0,2796,-2.73901152,-0.6496539841,-0.7989771841,3.35779033,-6.85800129
,0,0,2797,-2.738980193,-0.649554938,-0.7988077543,3.357823033,-6.85796787
,0,0,2798,-2.739114248,-0.6498139884,-0.8000965683,3.357678743,-6.857934426
,0,0,2799,-2.738950677,-0.6495683349,-0.7987628366,3.357852087,-6.857900993
,0,0,2800,-2.739026028,-0.6497119779,-0.7994176,3.357770015,-6.857867543
,0,0,2801,-2.738981427,-0.6495852983,-0.7988447372,3.357816108,-6.857834071
,0,0,2802,-2.739115114,-0.6498344836,-0.799664289,3.357672646,-6.857800572
,0,0,2803,-2.738945358,-0.6496196871,-0.7985869527,3.357852356,-6.857767057
,0,0,2804,-2.73901143,-0.6497350538,-0.7993483039,3.357780473,-6.857733526
,0,0,2805,-2.738952855,-0.6495943743,-0.7987291369,3.357841759,-6.857699977
,0,0,2806,-2.739097347,-0.6498560167,-0.7997844728,3.357686388,-6.857666407
,0,0,2807,-2.738947681,-0.6496728387,-0.7986905443,3.357844081,-6.857632796
,0,0,2808,-2.739006216,-0.649725695,-0.7988393224,3.357780534,-6.857599181
,0,0,2809,-2.738967607,-0.6495656699,-0.7981082671,3.357820696,-6.857565602
,0,0,2810,-2.739101799,-0.6499107823,-0.7996396805,3.357675593,-6.857531994
,0,0,2811,-2.738961512,-0.6498020822,-0.7990646787,3.357822797,-6.857498414
,0,0,2812,-2.739001448,-0.6498268533,-0.7993864996,3.357777784,-6.857464808
,0,0,2813,-2.738984954,-0.6498019349,-0.7993256097,3.357793651,-6.857431216
,0,0,2814,-2.739070852,-0.6499986779,-0.8002612586,3.357699899,-6.857397605
,0,0,2815,-2.738929047,-0.6497572229,-0.7987188582,3.357850305,-6.857363951
,0,0,2816,-2.738998324,-0.6497947176,-0.798643502,3.35777528,-6.857330279
,0,0,2817,-2.738978029,-0.6497778673,-0.7989266057,3.357793788,-6.857296618
,0,0,2818,-2.739086688,-0.6500222617,-0.8003892645,3.357673946,-6.857262942
,0,0,2819,-2.738919851,-0.6498447894,-0.7989772974,3.35784942,-6.857229248
,0,0,2820,-2.738974921,-0.6498447757,-0.798993497,3.357787931,-6.857195539
,0,0,2821,-2.738937895,-0.6497092473,-0.7986576187,3.357825084,-6.857161812
,0,0,2822,-2.73906872,-0.6500032018,-0.8000102665,3.357682857,-6.857128065
,0,0,2823,-2.738927644,-0.649909404,-0.7992579815,3.357830699,-6.857094323
,0,0,2824,-2.738951303,-0.6498984829,-0.7993667427,3.357802393,-6.857060543
,0,0,2825,-2.738872009,-0.6497625369,-0.7990310165,3.35787925,-6.857026764
,0,0,2826,-2.739042631,-0.6500352906,-0.8000311158,3.357699349,-6.856992952
,0,0,2827,-2.738900274,-0.6498653702,-0.7987298123,3.357849834,-6.856959177
,0,0,2828,-2.738917915,-0.649859914,-0.7987823359,3.357828858,-6.856925394
,0,0,2829,-2.738897976,-0.649846471,-0.7991592791,3.357845805,-6.856891615
,0,0,2830,-2.739030664,-0.6500692237,-0.8003768651,3.357704135,-6.856857789
,0,0,2831,-2.738866417,-0.6498347958,-0.7988938805,3.357877994,-6.856823962
,0,0,2832,-2.738924398,-0.64988473,-0.7989893614,3.357815499,-6.856790118
,0,0,2833,-2.738845882,-0.6496323051,-0.7981891966,3.357898378,-6.856756306
,0,0,2834,-2.738961697,-0.6500487736,-0.8002685522,3.3577679,-6.856722505
,0,0,2835,-2.738838299,-0.6498059079,-0.7988195233,3.357904119,-6.856688653
,0,0,2836,-2.738887886,-0.6497829316,-0.7986860069,3.357851263,-6.856654766
,0,0,2837,-2.738846882,-0.6496462033,-0.7982383952,3.357894406,-6.856620879
,0,0,2838,-2.739010154,-0.6500484497,-0.7999951135,3.357718774,-6.856587003
,0,0,2839,-2.738799734,-0.6498033765,-0.7986217812,3.357937998,-6.856553125
,0,0,2840,-2.73888872,-0.6498166082,-0.7986491566,3.357847927,-6.856519222
,0,0,2841,-2.738804758,-0.6496186274,-0.7981747954,3.357937362,-6.856485328
,0,0,2842,-2.73898449,-0.6500076867,-0.799730628,3.357746275,-6.856451434
,0,0,2843,-2.738784183,-0.6497365852,-0.7982700984,3.357955365,-6.856417547
,0,0,2844,-2.738907097,-0.6498607894,-0.7986311893,3.357829799,-6.856383624
,0,0,2845,-2.738745763,-0.6492484486,-0.7966041908,3.358002133,-6.856349669
,0,0,2846,-2.738805549,-0.6493628826,-0.7974350782,3.357937715,-6.856315698
,0,0,2847,-2.738633389,-0.6491950415,-0.796204182,3.358119114,-6.856281725
,0,0,2848,-2.738956907,-0.6501528635,-0.7998871247,3.357775619,-6.85624775
,0,0,2849,-2.739062376,-0.650519371,-0.801552457,3.357662028,-6.856213744
,0,0,2850,-2.739139524,-0.6507588504,-0.8025210953,3.357578217,-6.856179719
,0,0,2851,-2.73898449,-0.6506546566,-0.8018788599,3.357737329,-6.856145671
,0,0,2852,-2.738934341,-0.6500213449,-0.7997348605,3.35779477,-6.856111627
,0,0,2853,-2.738890166,-0.6498159924,-0.7990686652,3.357840049,-6.856077591
,0,0,2854,-2.73887929,-0.6497828793,-0.7987344217,3.357850144,-6.856043537
,0,0,2855,-2.738762836,-0.6497427425,-0.7982336582,3.357973381,-6.856009476
,0,0,2856,-2.738940941,-0.6500351616,-0.7996012831,3.357781814,-6.855975392
,0,0,2857,-2.738908266,-0.6498992693,-0.7990679149,3.357814796,-6.855941292
,0,0,2858,-2.738918699,-0.6499111162,-0.7992794091,3.357802024,-6.855907164
,0,0,2859,-2.73872972,-0.6497085563,-0.798274221,3.358001992,-6.855872986
,0,0,2860,-2.738899834,-0.6499701103,-0.7995216127,3.357818338,-6.855838851
,0,0,2861,-2.73888178,-0.6498750425,-0.7989760175,3.35783533,-6.855804738
,0,0,2862,-2.738910283,-0.6498957373,-0.7989830994,3.357805161,-6.855770602
,0,0,2863,-2.738774867,-0.6498442678,-0.7987019054,3.357949862,-6.855736436
,0,0,2864,-2.738899073,-0.6500657738,-0.8000143067,3.357814047,-6.855702291
,0,0,2865,-2.738854811,-0.6498167691,-0.7988017331,3.357864288,-6.855668158
,0,0,2866,-2.738889375,-0.6498555591,-0.7988975896,3.357827554,-6.855633983
,0,0,2867,-2.738749213,-0.6497768756,-0.7985258868,3.35797658,-6.855599806
,0,0,2868,-2.738908355,-0.6500392277,-0.799915452,3.357806478,-6.855565612
,0,0,2869,-2.738901226,-0.6499377691,-0.7993609382,3.357816491,-6.855531435
,0,0,2870,-2.738893631,-0.6498721785,-0.798840468,3.357827022,-6.85549722
,0,0,2871,-2.738693771,-0.6495156114,-0.7970597309,3.358041945,-6.855462968
,0,0,2872,-2.738754254,-0.6493967466,-0.7969172959,3.357979039,-6.855428708
,0,0,2873,-2.738704647,-0.6492602843,-0.7963755691,3.358031889,-6.855394448
,0,0,2874,-2.738980693,-0.6502675646,-0.8000920777,3.357736908,-6.855360202
,0,0,2875,-2.73901004,-0.6507840033,-0.8022187645,3.357705198,-6.855325956
,0,0,2876,-2.739108947,-0.6509685065,-0.8029670859,3.357599281,-6.855291706
,0,0,2877,-2.739098086,-0.6509603359,-0.8026810016,3.35761055,-6.855257439
,0,0,2878,-2.738936522,-0.6500677559,-0.7994267076,3.357784901,-6.855223177
,0,0,2879,-2.738805904,-0.6499255106,-0.7983099385,3.357926582,-6.855188895
,0,0,2880,-2.738836922,-0.6500179641,-0.7987338098,3.357859008,-6.855154602
,0,0,2881,-2.738836162,-0.6498757554,-0.7981546784,3.357894748,-6.855120323
,0,0,2882,-2.739070788,-0.6507489486,-0.801983445,3.357644313,-6.855086015
,0,0,2883,-2.738807721,-0.6501433612,-0.7994974495,3.357905901,-6.855051687
,0,0,2884,-2.738840068,-0.6500031208,-0.7987922262,3.3578912,-6.855017345
,0,0,2885,-2.738682744,-0.6493495381,-0.7962118827,3.35806091,-6.854983004
,0,0,2886,-2.738895289,-0.6501837141,-0.7990396238,3.357818009,-6.854948652
,0,0,2887,-2.738826996,-0.6501901622,-0.7987550381,3.357907715,-6.854914254
,0,0,2888,-2.739063333,-0.65083316,-0.8012110054,3.357654299,-6.854879878
,0,0,2889,-2.739047665,-0.6507915765,-0.8017133906,3.357671018,-6.854845462
,0,0,2890,-2.739055651,-0.6508141529,-0.8019366553,3.357661036,-6.854811062
,0,0,2891,-2.738798727,-0.6502096208,-0.7991826499,3.357937524,-6.854776681
,0,0,2892,-2.738860095,-0.6501784237,-0.7988167234,3.357871686,-6.85474229
,0,0,2893,-2.738678776,-0.6493419602,-0.7955704485,3.358068442,-6.854707869
,0,0,2894,-2.738949642,-0.6503142362,-0.7991301771,3.357778497,-6.854673444
,0,0,2895,-2.738755436,-0.6500584002,-0.7982499859,3.357986444,-6.854639007
,0,0,2896,-2.739044842,-0.6509569251,-0.8019612662,3.357675652,-6.854604565
,0,0,2897,-2.739107514,-0.651161667,-0.8024265116,3.357608707,-6.854570096
,0,0,2898,-2.7387736,-0.6496841325,-0.7970701323,3.357966031,-6.854535618
,0,0,2899,-2.738569914,-0.6493528045,-0.7953262066,3.358183531,-6.854501123
,0,0,2900,-2.738887594,-0.6503582156,-0.7992106995,3.357844411,-6.854466622
,0,0,2901,-2.739058718,-0.6509913903,-0.8017478994,3.357661917,-6.854432117
,0,0,2902,-2.739084982,-0.6509658562,-0.8016809852,3.357634875,-6.854397622
,0,0,2903,-2.738852401,-0.6504320684,-0.7993398851,3.357883943,-6.854363106
,0,0,2904,-2.738896657,-0.650508346,-0.7996582152,3.357837553,-6.854328575
,0,0,2905,-2.739029124,-0.6509830108,-0.8014368,3.357697323,-6.854294009
,0,0,2906,-2.739106209,-0.6510953204,-0.8016356696,3.357617456,-6.854259467
,0,0,2907,-2.738846625,-0.6504340294,-0.7989717929,3.357894347,-6.854224915
,0,0,2908,-2.738785342,-0.650080905,-0.7975234165,3.357959393,-6.854190334
,0,0,2909,-2.738726802,-0.649838795,-0.7969087825,3.358021032,-6.854155736
,0,0,2910,-2.738944198,-0.6505810236,-0.7995974636,3.357788894,-6.854121147
,0,0,2911,-2.738984691,-0.6511165798,-0.8016098649,3.357745777,-6.854086542
,0,0,2912,-2.739081844,-0.6512751068,-0.8022628799,3.357643013,-6.854051933
,0,0,2913,-2.739058157,-0.6512131831,-0.8022323689,3.357668531,-6.85401737
,0,0,2914,-2.73895528,-0.6506507901,-0.8003318078,3.357779291,-6.853982778
,0,0,2915,-2.738801962,-0.6504483581,-0.7986477032,3.357944415,-6.853948188
,0,0,2916,-2.738805424,-0.6502447925,-0.7980565234,3.357941169,-6.853913591
,0,0,2917,-2.738759283,-0.650150288,-0.7972821568,3.357991466,-6.853878935
,0,0,2918,-2.7389928,-0.6508897318,-0.8005674628,3.357740913,-6.853844274
,0,0,2919,-2.738771921,-0.6504513621,-0.7989881255,3.357975543,-6.853809665
,0,0,2920,-2.738864544,-0.6506540445,-0.799594618,3.357875898,-6.853775051
,0,0,2921,-2.738808168,-0.6504278303,-0.7987671733,3.35793471,-6.853740433
,0,0,2922,-2.738934445,-0.650705345,-0.7995310928,3.357799327,-6.853705817
,0,0,2923,-2.738777063,-0.6505250449,-0.7987785904,3.35796538,-6.853671182
,0,0,2924,-2.738819611,-0.6505376931,-0.7991255078,3.357918279,-6.85363653
,0,0,2925,-2.73879492,-0.6504373988,-0.7986032509,3.357944114,-6.853601882
,0,0,2926,-2.73888781,-0.6506629684,-0.7994223858,3.357843904,-6.853567212
,0,0,2927,-2.738716548,-0.6503747789,-0.798074255,3.358024853,-6.853532553
,0,0,2928,-2.738789901,-0.6504137002,-0.7979714097,3.357945997,-6.853497877
,0,0,2929,-2.738756689,-0.6503168918,-0.7977554244,3.357980201,-6.853463172
